id,login,display_name,type,broadcaster_type,description,profile_image_url,offline_image_url,view_count,created_at,nb abo,nb vu cumul,date creat,nb vod
647787079,acekyagami,AceKyagami,,affiliate,Je suis Ace Kyagami un Vtuber. que se sois avec des jeux récent ou des jeux rétro  J'ai pour but de vous Divertir et de vous amuser avec mon humour involontaire.  I am Ace Kyagami a Vtuber. I aim to entertain you and have fun with my unintentional humor.,https://static-cdn.jtvnw.net/jtv_user_pictures/1818412e-759a-4563-9c68-926182b02388-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f8247162-0e99-4208-912e-2d305a1fd425-channel_offline_image-1920x1080.jpeg,1417,2021-02-08T20:39:30Z,136,1417,2021-02-08,1
100937355,ackile,Ackile,,affiliate,"[Vtuber] Salut, c'est Ackile! je stream du Pokémon et du Guild wars 2. Du lundi au vendredi de 21h à 23h. Mais on est pas l'abri d'un stream sauvage ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/a15126ab-d6bb-4817-be4f-b69cbf714cd6-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/4cd53d2d-d3ac-4f55-865f-8a39b1403ba2-channel_offline_image-1920x1080.jpeg,5047,2015-08-29T18:21:31Z,730,5047,2015-08-29,11
57257717,addes,Addes,,affiliate,"Si vous lisez ceci c'est que vous vous intéressez un minimum à ma chaîne et rien que pour ça : MERCI ! Dessinateur dans l'âme et joueur à mes heures perdues. Ici vous me verrez avec un stylet dans une main et une manette dans l'autre. Du dessin, du gaming, du FUN !",https://static-cdn.jtvnw.net/jtv_user_pictures/9998f511-af6c-4b2f-9c57-b7b9b5ca3aee-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/74c0f3f8-99f1-47b2-9243-e347ad8b042b-channel_offline_image-1920x1080.png,6799,2014-02-20T09:22:24Z,278,6799,2014-02-20,38
45961015,aikamorii,AikaMorii,,affiliate,"ღ Une tanuki, Passionnée des idoles, Venez pour de la joie et de la bonne humeur ( et un peu de rage ) ♥Content Creator Twitch Officiel pour Genshin Impact !",https://static-cdn.jtvnw.net/jtv_user_pictures/1a5374f6-aae1-4a52-bf0e-34207c7ea672-profile_image-300x300.png,,54464,2013-07-12T13:36:04Z,2929,54464,2013-07-12,20
720131964,akagealice,AkageAlice,,,"Some are sleepwalking, but I'm sleepstreaming!!Let's share a dream together!",https://static-cdn.jtvnw.net/jtv_user_pictures/f0ef80d7-7285-45da-8c6a-feb3b2f8104b-profile_image-300x300.png,,244,2021-08-22T17:32:21Z,55,244,2021-08-22,1
533400710,akuken_,Akuken_,,,Yo dayo! Je m'appelle Akuken Mumei :D Chuis un weeb et un gamer dans le sang :) En ce moment je fais plus du bon Minecraft où je build beaucoup! (J'ai ce pseudo depuis 2017 aucune inspi d'hololive O.O ),https://static-cdn.jtvnw.net/jtv_user_pictures/edfb1c73-32fa-42ae-8406-ed260fc98b5a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b9b1e82c-f4c1-46c4-b76f-ec3b7aa50f3f-channel_offline_image-1920x1080.png,326,2020-05-20T20:01:43Z,88,326,2020-05-20,4
103613579,aleiks_vt,Aleiks_VT,,affiliate,"Vtuber Mi-homme / Mi-chat, je cherche à partager des moments fun et quelques gameplay par-ci, par-là.",https://static-cdn.jtvnw.net/jtv_user_pictures/df9b93e3-dc79-479a-93b1-2f3db2ee348b-profile_image-300x300.png,,4407,2015-10-03T21:01:49Z,242,4407,2015-10-03,3
125043663,alistairo,Alistairo,,affiliate,"On rigole bien quand on joue, alors si on peut partager ça avec plus de personnes, on ne va pas se priver, bienvenue chez Alistairo !  Contact professionnel : Alipro@LaPoste.net",https://static-cdn.jtvnw.net/jtv_user_pictures/6bf6292f-7c1c-40d1-9a9d-2788630a4095-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/9b0ea6ef-4cdc-48d3-9c33-e7a124ac1e78-channel_offline_image-1920x1080.png,5414,2016-05-24T19:31:50Z,259,5414,2016-05-24,14
239571602,altamicseuh,AltamicseuH,,affiliate,HEY im Altamics/Altamicseuh im à little french boi who likes all types of games and who loves streaming French and English.I also have a twitch channel (in developpement) with a friend call aflstudio check it out!.,https://static-cdn.jtvnw.net/jtv_user_pictures/d862ac17-9f87-43f7-ab15-4038acda9aff-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a790300b-9f32-4d14-bd1a-8cd7def8f547-channel_offline_image-1920x1080.png,5457,2018-07-17T22:09:17Z,337,5457,2018-07-17,30
127615823,amiazuki_kitsuneko,Amiazuki_Kitsuneko,,affiliate,"Chalu, je suis une Kitsuneko, (une neko-kitsune koi :p UwU) En gros je suis une hybride :3 J'espère ke vous m'apprécierez ^^'. (L'avatar n'est pas terminer, g encore des modif a faire UwU)",https://static-cdn.jtvnw.net/jtv_user_pictures/d410cd32-e496-4b54-94d3-3676e4213186-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/9087aa87-3369-42de-b0c4-f78ae24843bc-channel_offline_image-1920x1080.png,943,2016-06-24T16:23:12Z,88,943,2016-06-24,2
662059849,andrewkavari,AndrewKavari,,,"ANDREW KAVARI  ✔️Dj/producer .  NAMUR - BELGIQUE  ✅ mes tracks sont disponible sur Spotify, deezer, Shazam, iTunes, YouTube... ",https://static-cdn.jtvnw.net/jtv_user_pictures/dab9705f-db3e-4dba-9bf1-0652009a1a8f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f463b036-ba1e-4d1a-b332-ee94b71fc114-channel_offline_image-1920x1080.jpeg,212,2021-03-14T13:07:49Z,28,212,2021-03-14,1
67052570,angelvayuu,AngelVayuu,,affiliate, • Streameuse et Robot Virtuel à mes heures perdues • ,https://static-cdn.jtvnw.net/jtv_user_pictures/3769cd50-9e78-43cf-80ae-44b4034c5bd4-profile_image-300x300.png,,15776,2014-07-23T19:00:32Z,1043,15776,2014-07-23,161
55686879,angesreiami,AngesReiami,,affiliate,j'ai commencé le 1er Avril | #Ascensionvtuber | Fanart : #reiamiart | Mail pro : angesreiami.pro@gmail.com,https://static-cdn.jtvnw.net/jtv_user_pictures/4a00376f-2694-4daa-b21e-f0f1d5002b61-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/8393dbe0-de9b-4476-815f-211e07811b05-channel_offline_image-1920x1080.jpeg,9020,2014-01-27T19:45:40Z,465,9020,2014-01-27,60
517694588,ankorisu,Ankorisu,,affiliate,"Heyo ! Vous retrouverez 5 personnages ici, toutes différentes. Il y aura beaucoup de dessin et un petit peu de jeu, n'hésitez pas à nous soutenir ^^ Hey ! There are 5 characters streaming on this channel, all with different. Lots of art and some games will be streamed. Have a good time with us ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/5149cc4b-5581-4062-95e2-0a50da187430-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/42fe6484-d0de-43b4-b5e4-f410df8e7649-channel_offline_image-1920x1080.jpeg,10731,2020-04-20T18:42:58Z,555,10731,2020-04-20,51
79820579,aquashock,AquaShock,,affiliate,Aqua | Small | Newbie but proud of it | Horrified of Horror games | FR,https://static-cdn.jtvnw.net/jtv_user_pictures/c2e68a7d-a893-4c82-831b-7fccba843381-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b617d38b-452f-4675-8940-d71d88b7917f-channel_offline_image-1920x1080.png,4002,2015-01-14T19:56:47Z,600,4002,2015-01-14,7
509631744,aquakwa,Aquakwa,,affiliate,"Je suis une Vstreamer ! Passez du bon temps sur mes streams et soyez gentils avec tout le monde ! Je parle en français but if you can't understand me i can switch to english. Je suis membre et leader du groupe GraVty ! Il compose trois vtubers FR étoilées : Kokoa, Chowco et moi.",https://static-cdn.jtvnw.net/jtv_user_pictures/93f90345-ad25-40a9-bbfb-447b4d387b01-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/86684ad7-60d9-4cae-b1b6-fc9dc3b7d409-channel_offline_image-1920x1080.png,12890,2020-04-06T19:02:53Z,1051,12890,2020-04-06,7
246005657,araeshaa,Araeshaa,,affiliate,"J'aime bien dessiner, fin voilà quoi",https://static-cdn.jtvnw.net/jtv_user_pictures/a13c02c9-c027-47dc-b7b4-05804d2e40d2-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/7940457b-32ce-46c2-beca-2cec28332d94-channel_offline_image-1920x1080.png,43034,2018-08-06T19:08:37Z,2386,43034,2018-08-06,38
678569341,aramisironhoof_,AramisIronhoof_,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/24f8d878-4d8b-43e7-bba3-b5fa1bc2dba9-profile_image-300x300.png,,66,2021-04-21T20:02:12Z,5,66,2021-04-21,1
36188616,arthegonsoma,ArthegonSoma,,affiliate,"⛩️ Poyo everyone, I'm Arthegon Soma a Virtual dragon shark ! I enjoying entertaining people, and try making smile for you! I enjoy playing video games, drawing , and spending time with friends!~ ⛩️ #Vtuber #VtuberEN #VStreamer #VTuberFR #Arthy_Live #ArthySoulsArt",https://static-cdn.jtvnw.net/jtv_user_pictures/dff1a286-c3f8-4fc5-8a4a-9f488104185f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b0ff037e-f660-4355-b22f-bf3393d708fb-channel_offline_image-1920x1080.png,20801,2012-09-15T10:46:29Z,1068,20801,2012-09-15,6
57452422,arthurwinley,ArthurWinley,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/967f1231-4f8b-4545-9e03-3a45326e39ba-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/1fe5615e-1007-4cbb-80c7-7fb3b5708fe3-channel_offline_image-1920x1080.png,1624,2014-02-22T17:10:46Z,100,1624,2014-02-22,19
622520950,asemimir,AseMimir,,affiliate,"Gaming, JDR, Koh-Lanta et autres commentaires d'émissions ou podcast, lecture et écriture,.... Chez Mimir c'est fun, divers et chill !",https://static-cdn.jtvnw.net/jtv_user_pictures/b163d292-ac08-4c65-bd32-3a2cbe974b73-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/c03eeea1-2860-4f6d-a56f-a13775e921c5-channel_offline_image-1920x1080.png,5011,2020-12-18T12:22:38Z,151,5011,2020-12-18,7
194238140,asphalte0,Asphalte0,,affiliate,"Chalut je suis Asphalte un louve du monde invisible, vtuber FR depuis peu, entrain de faire une armée de yurei, veux tu en faire parti ? Je stream principalement de l'art:emote, illustration chibi, Live2d... J'aime J'aime discuter alors n'hésitez pas ! Contact illustration pro : asphalte00@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/3724432a-a9f1-46df-a583-902e263a90b2-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/0e6dc51d-cfe6-4f0c-a6b4-247ee86dd05e-channel_offline_image-1920x1080.jpeg,14128,2018-02-01T19:25:50Z,797,14128,2018-02-01,56
68495510,astor_nemura,Astor_Nemura,,affiliate,"Chauve-souris devenue humain, je sors de ma grotte afin de vous montrer mon non-skill sur Multi-gaming que sa soit FPS ou bien moba. Installe toi confortablement et profite de la bonne ambiance du stream",https://static-cdn.jtvnw.net/jtv_user_pictures/cbffdf0d-db0c-46a2-ab4a-837273a47a84-profile_image-300x300.png,,7679,2014-08-08T19:36:37Z,596,7679,2014-08-08,50
135299103,athen45,Athen45,,,Salut moi c'est Athen ! Je suis un Vtuber depuis un certain moment. :D J'adore jouer aux jeux vidéos et me marrer avec les gens ! x),https://static-cdn.jtvnw.net/jtv_user_pictures/eae8fa15-ec13-46ff-948e-54e9c0040bcf-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/64b18b30-620f-4831-babb-54dca4a109b6-channel_offline_image-1920x1080.png,4450,2016-09-24T11:48:49Z,508,4450,2016-09-24,9
56410641,atomicbraven,AtomicBraven,,affiliate,"Salut ! Moi c'est Marine, aussi connue sous le nom de Braven ou Atomic Braven, j'ai 20 ans et je suis une fille trans, mes pronoms sont féminins(elle/la she/her), et je streame assez souvent donc hésite pas a me follow, et a rejoindre mon discord ! Fondatrice de Atomic Brain.",https://static-cdn.jtvnw.net/jtv_user_pictures/b2aee2ea-7759-4a97-ab24-08813f1b4714-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e0e71ab4-8118-40f0-9be1-3e0535dc53f0-channel_offline_image-1920x1080.png,7462,2014-02-08T13:44:24Z,650,7462,2014-02-08,17
438940988,atsuki_live,Atsuki_Live,,affiliate,"Eh yo ! Je suis Atsuki, une tête de linotte qui joue principalement a Minecraft",https://static-cdn.jtvnw.net/jtv_user_pictures/18fca9bc-8d40-4c1e-bbc2-72295b682f86-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/8228327e-3563-4dfc-9759-24b85632f7fc-channel_offline_image-1920x1080.jpeg,106683,2019-06-01T10:29:11Z,8795,106683,2019-06-01,7
407433320,ayythya,Ayythya,,affiliate,"Streameuse Multigamming (beaucoup de co-op et de mmorpg ) , le fail et la bonne humeur sont toujours présent  !",https://static-cdn.jtvnw.net/jtv_user_pictures/fade77e2-3c6a-4a52-aa67-f78f40108b9d-profile_image-300x300.png,,3125,2019-01-07T00:18:24Z,163,3125,2019-01-07,4
127393092,azartoth,Azartoth,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/3820b49d-1b1c-4fad-ada6-6f81551ec66c-profile_image-300x300.png,,3784,2016-06-21T21:08:27Z,248,3784,2016-06-21,1
272032337,azrotho,Azrotho,,affiliate,"Petit Streamer qui aime les Jeux de Rythmes, Les MMO & Minecraft.",https://static-cdn.jtvnw.net/jtv_user_pictures/7c7ef9ef-0fe0-4bb4-83cb-e9c472a16ed9-profile_image-300x300.png,,1146,2018-11-03T16:30:33Z,154,1146,2018-11-03,3
56834902,azurthedragon,AzurTheDragon,,affiliate,"🇫🇷 RPG lover, storyteller & voice performer on #Twitch 🎮 Dragon #Vtuber 🐉 #fursuiter sharing cuteness & fun since 2017 🥰 MAW MAW MAW! #TeamB42 #WildAbandonTeam Commercial enquiries: contact@deeragon.com ",https://static-cdn.jtvnw.net/jtv_user_pictures/240fad37-741c-4dc7-a010-f69602bffb5b-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/4643d77e-64dd-4780-a512-61e0b0e3573a-channel_offline_image-1920x1080.png,49799,2014-02-15T16:47:38Z,1600,49799,2014-02-15,1195
465443609,bans_octo,Bans_octo,,affiliate,"Coucou, je suis Ban's,  ici, je te propose des lives à l'ambiance festive, inspiré des parc de loisir et des fêtes foraines !  J’espère que ça te plaira !",https://static-cdn.jtvnw.net/jtv_user_pictures/ff549d38-23f1-4571-bfda-d7eaf1bb0d0c-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a2cdf32c-d461-4f73-9282-594dbb3136f5-channel_offline_image-1920x1080.jpeg,784,2019-10-04T20:06:31Z,88,784,2019-10-04,13
276528295,beyonborder,Beyonborder,,,"Salut à tous,Je vis dans le paca et je fais des lives sur pc. Si mon travail vous intéresse vous pouvez toujours me follow, ça ne vous coûte rien et moi ça m'aide beaucoup.",https://static-cdn.jtvnw.net/jtv_user_pictures/1064188b-03a3-4987-9ab9-0d173f4aa352-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/be17ccda-26af-4f51-b8ac-79177b9a0fc2-channel_offline_image-1920x1080.jpeg,776,2018-11-20T08:54:33Z,35,776,2018-11-20,1
94293838,blackd6vil,BlackD6vil,,affiliate,Un con qui test des jeux ! Et joue aux Cartes les Cuisses ;),https://static-cdn.jtvnw.net/jtv_user_pictures/baefdc83-f51d-4c2a-8be6-cd0425f6dfd6-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/cd084092-1124-4681-9005-0d879a08263e-channel_offline_image-1920x1080.jpeg,69879,2015-06-23T19:52:19Z,2874,69879,2015-06-23,10
186492759,bluethewolfy,BlueTheWolfy,,affiliate,"Je suis Blue, 19 ans, et je stream de tous les genres de jeux. Still a kid in heart, singer and dancer. LGBT+ friendly ^^  Come and chat with me :3",https://static-cdn.jtvnw.net/jtv_user_pictures/e07ce7f7-c8e2-4313-ac11-0e26c4d36ae2-profile_image-300x300.png,,711,2017-12-19T17:49:06Z,89,711,2017-12-19,10
712583417,buchihaiena,BuchiHAIENA,,,Salutation ! N'hésitez pas à rejoindre mon discord pour jouer avec nous !,https://static-cdn.jtvnw.net/jtv_user_pictures/5d939395-5c04-455c-85e3-f57cdb19a765-profile_image-300x300.png,,890,2021-07-30T12:55:53Z,80,890,2021-07-30,1
113336314,bujuxx,Bujuxx,,affiliate,Bujuxx Tha Rabbit!!! French streamer! #KingOfCarrots #BunnyStyle ,https://static-cdn.jtvnw.net/jtv_user_pictures/bc2fb2d1-e051-43d9-afb0-a02d40a6f13b-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/da99c86f-31e2-4e32-b7bb-e2e0225fae66-channel_offline_image-1920x1080.png,150359,2016-01-20T09:32:30Z,6545,150359,2016-01-20,53
77577144,byrodusel_nvl,ByroDuSel_NVL,,affiliate,Un Vstreamer random qui parle très mal anglais,https://static-cdn.jtvnw.net/jtv_user_pictures/de7ca148-7c02-46a8-8b55-1e47beefb194-profile_image-300x300.png,,3062,2014-12-20T16:11:31Z,183,3062,2014-12-20,10
431506036,cainkun,Cainkun,,affiliate,,https://static-cdn.jtvnw.net/jtv_user_pictures/c2fd856c-8e6f-41a9-ba38-cca0570dcf63-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e8bf8011-ac01-43b8-96bf-42f467fc3cbf-channel_offline_image-1920x1080.png,3989,2019-04-21T20:27:14Z,168,3989,2019-04-21,21
263148371,calcitetv,CalciteTV,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/2cfce827-9b8a-4f28-921f-df3024541928-profile_image-300x300.png,,570,2018-09-28T03:31:41Z,54,570,2018-09-28,2
141584530,call_me_so,Call_me_So,,affiliate,A little demon or maybe an angel who love to draw with a lot of passion !,https://static-cdn.jtvnw.net/jtv_user_pictures/78628a86-0fa9-4b9c-8591-25b6ffd1ebda-profile_image-300x300.png,,8835,2016-12-09T20:33:44Z,463,8835,2016-12-09,1
195746628,calmusvtuber,CalmusVTuber,,affiliate,"Hey there ! I'm Calmus, Goat English/French VTuber ! I stream mostly in English but French people are welcome too, I'll answer you in French !! I stream chill games, hard ones and many other stuff !! Follow to not miss the next ones B)",https://static-cdn.jtvnw.net/jtv_user_pictures/cdf13ae6-af8d-4e94-9ad6-f5ad2e3b8981-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/665b9d27-06d6-4312-98ba-889f56e03960-channel_offline_image-1920x1080.png,1673,2018-02-10T21:19:40Z,237,1673,2018-02-10,1
154054375,catboatandrot,CatboatAndrot,,affiliate,"VTuber / VStreamer - Alcaz et Solva vous accueillent pour jouer ensemble à des jeux de tout horizon tels que Genshin Impact ! Nyaaa ฅ(´-ω-`)ฅ. Nos spécialités : J-RPG, Action RPG, retrogaming sur GameCube, Wii et N64 ! (`●w●´). ",https://static-cdn.jtvnw.net/jtv_user_pictures/51e9b5a8-9772-42f2-abe2-fad22b6bd7ea-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/cc9b3368-3bc2-4193-8cf2-6397c4c65030-channel_offline_image-1920x1080.png,14366,2017-04-20T23:30:22Z,1119,14366,2017-04-20,131
677620890,chiroh0,Chiroh0,,affiliate,Just a pretty pharaoh who became a vtuber,https://static-cdn.jtvnw.net/jtv_user_pictures/30e0715b-1fdb-40c5-8220-c9564879f09f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/01759d32-bd0d-406b-8386-db442ddd7dec-channel_offline_image-1920x1080.png,2278,2021-04-19T11:10:36Z,281,2278,2021-04-19,1
40174147,cikia,Cikia,,affiliate,"Here you found a french little potato 20y' ono / French & English / Stream : DRAWING, indy game, rythme game, VR and minecraft ! / Hâte de vous retrouver ! uwu",https://static-cdn.jtvnw.net/jtv_user_pictures/edd2c0fe-2383-4217-82c7-415fe3826c46-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/a0b4e9fa-381d-4913-83c1-cc26c61674f3-channel_offline_image-1920x1080.png,5269,2013-02-09T18:20:18Z,258,5269,2013-02-09,1
131831533,clapiart,Clapiart,,affiliate," 🌋Salutations ! Je suis Clapi illustratrice freelance, je partage avec vous des moments tranquillous où on rigole et on papote en compagnie de Aetna La Sorcière de Lave ! Attention aux licornes et bon séjour dans le volcan !  🌋 ",https://static-cdn.jtvnw.net/jtv_user_pictures/35339eb8-9a3e-4ad7-98c0-d0b91ec76556-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/41892491-7587-45ea-8506-9e28c56c12b5-channel_offline_image-1920x1080.jpeg,8372,2016-08-10T13:21:41Z,374,8372,2016-08-10,35
549276539,cotonkayda_,CotonKayda_,,affiliate,"Hoy ! Je suis CotonKayda, jeune dragonne de 482 ans qui aime raconter des blagues pas terribles et qui rigole pour rien x) voilà, c'est tout ptdr",https://static-cdn.jtvnw.net/jtv_user_pictures/2274cd4d-3108-4b91-a28a-7d063a3787ec-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/32bf10f4-675f-4ca2-80bb-d0061d4f6758-channel_offline_image-1920x1080.png,2935,2020-06-29T18:07:28Z,263,2935,2020-06-29,1
106535228,cyela_rela,Cyela_rela,,affiliate,Coucou !! Moi c'est Cyela une elf en mousse qui ne fait que des bêtises en Live noob en grande partie du temps mais qui aime le dessin :3 ,https://static-cdn.jtvnw.net/jtv_user_pictures/80c4f9e1-9d2e-4150-8819-1d5179750dec-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d673936b-1474-4084-9a73-de6e8ab2e0d7-channel_offline_image-1920x1080.png,5052,2015-11-08T15:47:46Z,446,5052,2015-11-08,5
190613641,cyraxe_z,Cyraxe_Z,,,"Vtuber FR/EN/HM, salut, pour la faire courte, je fait de tout et n'importe quoi, que se soit en Vtuber ou en IRL",https://static-cdn.jtvnw.net/jtv_user_pictures/0245962d-6876-4f98-b348-c7da600aa98d-profile_image-300x300.png,,297,2018-01-14T00:16:20Z,33,297,2018-01-14,1
102994564,daevasfashion,DaevasFashion,,affiliate,"Daeva's Fashion, c'est le résultat de plus de 10 ans de passion dans les jeux en ligne Multijoueur, c'est un site internet dédié à cette passion et c'est surtout une streameuse Vtubeuse : Melibellule, mis humaine, mi louve !",https://static-cdn.jtvnw.net/jtv_user_pictures/72585ff5-98ee-49e4-b11f-5ea6a2cf81a4-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/f56dfc4b-78af-44e2-8cee-2d92fd9ed67c-channel_offline_image-1920x1080.png,1679390,2015-09-25T18:13:55Z,4247,1679390,2015-09-25,69
492516267,demonic_ravage_,Demonic_RavaGe_,,affiliate,"I love to chat with people, learn new things, and play video games! Why don’t you come with me on this new journey?",https://static-cdn.jtvnw.net/jtv_user_pictures/83080688-d835-4cba-a4a5-5c3af4be60a4-profile_image-300x300.png,,583,2020-02-15T00:06:04Z,74,583,2020-02-15,1
37135604,doryl,Doryl,,affiliate,"Otaku Gamer. Spécialiste du ""Jeu sorti de nulle part que personne ne connait"".",https://static-cdn.jtvnw.net/jtv_user_pictures/doryl-profile_image-dc591091afbc046e-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/7efb018f-4d36-493c-a89f-411dd0e1f245-channel_offline_image-1920x1080.png,3914,2012-10-23T22:23:51Z,212,3914,2012-10-23,40
604271932,dr_rehkpe_,Dr_Rehkpe_,,affiliate,"Vtuber Cyborg - Bienvenue dans mon Labo, installe toi et prend du plaisir à me voir galérer ! J'AIME L'ARGENT !",https://static-cdn.jtvnw.net/jtv_user_pictures/9cd9823f-f564-4932-9d3e-756ba8d5ff66-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/8ed83644-c07f-4688-9dbc-8ea304b8e540-channel_offline_image-1920x1080.png,5778,2020-11-06T12:54:27Z,405,5778,2020-11-06,34
111680092,dracksnard,Dracksnard,,,Salut tout le monde Je suis un Streameur Français et Vtuber FR  Je fais Multi Gaming (plusieurs style de jeux différents).  Vous pouvez poser des questions (pas trop personnel). Pas d'insulte svp du respect envers le tchat et moi même.Je joue clavier souris et manette sur certains jeux.,https://static-cdn.jtvnw.net/jtv_user_pictures/d951d773-6add-471c-be38-01651967e904-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/6902580b-4b7c-45be-9974-3234deaed498-channel_offline_image-1920x1080.png,1107,2016-01-04T19:25:27Z,185,1107,2016-01-04,9
510615563,dragecko_,Dragecko_,,affiliate,"Je passe beaucoup trop de temps sur vrchat, mais c'est pas grave :3. Daileur je stream beaucoup de jeux varié. Mais ça dépend de mon humeur :p",https://static-cdn.jtvnw.net/jtv_user_pictures/4842d654-5895-4db1-83b1-0e65e6dcb89d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d3af442c-90d8-4675-9b76-6760393b6328-channel_offline_image-1920x1080.png,2977,2020-04-08T13:38:21Z,175,2977,2020-04-08,5
36303423,drakaryze,Drakaryze,,affiliate,Vtuber French and English  Multigaming.  Laboratory specimen crocodile ,https://static-cdn.jtvnw.net/jtv_user_pictures/6778563c-d3cb-4b57-96b5-eb754472fc9a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/3ccdb3bc-8c63-40c0-9c77-2b0fd1bf6990-channel_offline_image-1920x1080.png,7348,2012-09-19T19:59:37Z,331,7348,2012-09-19,23
120600876,dykens_moss,Dykens_Moss,,affiliate,"Yoo !! What’s up, Moi c’est Dykens, Captaine de la MOSSNATION Aka Captaine des Fracasseurs de Cranes, Ici c’est ta dose de bonheur de chill sur Monster Hunter a partir de 21h tout les jours. Installe toi bien confortablement , prend a boire et à manger et passe un bon moment avec moi ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/0fb61d43-b40f-44f2-a5b2-8351050742be-profile_image-300x300.png,,4020,2016-04-01T15:22:02Z,361,4020,2016-04-01,51
691661625,echorosen,EchoRosen,,affiliate,"VTuber | FR/EN/JP OK ! | Je voyage dans le temps pour jouer aux jeux de toutes les époques. Le mardi soir c'est gaming (souvent rétro) et le jeudi midi on papote, on dessine, ou on joue à des petits jeux chill. ",https://static-cdn.jtvnw.net/jtv_user_pictures/2967a50d-05c3-4f1b-baf9-a2dac6cf8f64-profile_image-300x300.png,,3605,2021-05-28T12:04:06Z,418,3605,2021-05-28,21
100251655,edaeltv,EdaelTV,,affiliate,"An isekai protagonist who hasn't gone to another world 👑 | Trauma Center Second Opinion speedrunner | I'm playing Mario Kart 8, Smash Bros Ultimate and other games | Atomic Brain crewmate | Model by @Piramite_Hearts, pp by @PogleLV and background by @Zustu_Yiwa",https://static-cdn.jtvnw.net/jtv_user_pictures/f6aefcde-c96f-4875-832f-d3dd4e0aacd0-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/c54beb8d-a909-47f9-a7ca-20ed78b0210d-channel_offline_image-1920x1080.png,7878,2015-08-22T16:53:45Z,529,7878,2015-08-22,28
